surface_form_lemma_link_id	surface_form_id	lemma_id	lemma_subtlex_pos_id
110790	108880	1261	1322
110791	108881	1261	1322
110795	108885	295	333
110799	108889	2107	2182
110804	108894	1044	1101
110850	108940	4011	4102
110851	108941	4011	4102
110855	108945	1130	1188
110859	108949	1997	2068
110867	108957	1791	1860
110888	108978	122	149
110923	109013	1855	1925
110934	109024	1343	1405
110935	109025	1343	1405
110936	109026	1343	1405
110937	109027	1343	1405
110940	109030	203	236
110941	109031	203	236
110989	109079	556	605
110990	109080	556	605
110991	109081	556	605
110992	109082	556	605
111017	109107	2477	2558
111025	109115	532	579
111026	109116	532	579
111064	109154	4293	4384
111065	109155	4293	4384
111066	109156	1679	1746
111068	109158	89	110
111071	109161	1270	1332
111072	109161	31	46
111073	109162	1270	1332
111092	109181	348	389
111093	109182	348	389
111097	109186	1270	1331
111098	109187	2075	2149
111099	109188	2440	2521
111106	109195	1270	1332
111107	109196	1270	1332
111108	109197	1270	1332
111113	109202	1944	2015
111114	109203	1944	2015
111117	109206	4284	4375
111124	109213	2405	2483
111125	109214	1632	1699
111127	109216	1270	1332
111128	109217	1270	1332
111129	109218	1185	1245
111131	109220	1185	1245
111132	109221	1185	1245
111133	109222	1185	1245
111134	109223	1185	1245
111137	109226	3056	3139
111138	109227	1597	1664
111139	109228	1597	1664
111140	109229	1597	1664
111141	109230	1944	2015
111198	109287	1571	1638
111211	109300	1924	1995
111212	109301	1924	1995
111228	109317	1894	1965
111229	109318	1894	1965
111230	109319	1894	1965
111231	109320	1894	1965
111232	109321	1894	1965
111233	109322	326	367
111263	109352	795	850
111267	109356	590	642
111268	109357	2341	2418
111283	109372	947	1004
111284	109373	947	1004
111285	109374	947	1004
111286	109375	947	1004
111287	109376	947	1004
111288	109377	947	1004
111289	109378	947	1004
111290	109379	947	1004
111291	109380	947	1004
111293	109382	3835	3925
111294	109383	3835	3925
111340	109429	943	1000
111341	109430	943	1000
111342	109431	943	1000
111343	109432	943	1000
111395	109484	206	239
111396	109485	206	239
111397	109486	206	239
111398	109487	206	239
111399	109488	206	239
111423	109512	171	201
111441	109530	1980	2051
111454	109543	1610	1677
111455	109544	1610	1677
111456	109545	1610	1677
111466	109555	1942	2013
111468	109557	663	715
111469	109558	663	715
111488	109577	2942	3024
111489	109578	2942	3024
111490	109579	2942	3024
111491	109580	2942	3024
111517	109606	520	565
111518	109607	520	565
111519	109608	520	565
111563	109652	1833	1903
111564	109653	1833	1903
111572	109661	2657	2739
111573	109662	2657	2739
111591	109680	2131	2206
111655	109744	2506	2587
111656	109745	2506	2587
111710	109799	704	757
111711	109800	704	757
111712	109801	704	757
111713	109802	704	757
111729	109818	220	253
111743	109832	1957	2028
111849	109938	1551	1618
111855	109944	3080	3163
111856	109945	3080	3163
111857	109946	3080	3163
111884	109973	2113	2188
111885	109974	2113	2188
111901	109990	1963	2034
111902	109991	1963	2034
111910	109999	766	821
111920	110009	1335	1397
111921	110010	1335	1397
111922	110011	1335	1397
111923	110012	4589	4681
111924	110013	4589	4681
111925	110014	4589	4681
111932	110021	1109	1167
111933	110022	1109	1167
111934	110023	1109	1167
111935	110024	1109	1167
111965	110054	344	385
111966	110055	344	385
111967	110056	344	385
111968	110057	344	385
111983	110072	877	932
111984	110073	877	932
111985	110074	877	932
111986	110075	877	932
111992	110081	1216	1276
111994	110083	414	457
111995	110084	414	457
111996	110085	2914	2996
111997	110086	2914	2996
111998	110087	2914	2996
111999	110088	2914	2996
112000	110089	2914	2996
112009	110098	399	442
112010	110099	399	442
112015	110104	867	922
112040	110129	616	668
112067	110156	604	656
112068	110157	604	656
112069	110158	604	656
112070	110159	604	656
112075	110164	804	859
112076	110165	804	859
112077	110166	804	859
112078	110167	2385	2463
112079	110168	2385	2463
112084	110173	2798	2880
112085	110174	2038	2112
112086	110175	2038	2112
112113	110202	2319	2396
112114	110203	2319	2396
112115	110204	2319	2396
112123	110212	896	951
112124	110213	896	951
112125	110214	896	951
112158	110247	488	533
112159	110248	488	533
112176	110265	461	505
112187	110276	4316	4407
112188	110277	4316	4407
112194	110283	797	852
112195	110284	797	852
112196	110285	797	852
112207	110296	2889	2971
112210	110299	2709	2791
112229	110318	2212	2289
112230	110319	2212	2289
112231	110320	2212	2289
112232	110321	2212	2289
112233	110322	2212	2289
112234	110323	2212	2289
112235	110324	2212	2289
112242	110331	612	664
112243	110332	612	664
112244	110333	612	664
112250	110339	2956	3038
112251	110340	2956	3038
112252	110341	2956	3038
112253	110342	2956	3038
112254	110343	694	747
112266	110355	4771	4863
112267	110356	4771	4863
112268	110357	4771	4863
112277	110366	1849	1919
112297	110386	1169	1229
112298	110387	1169	1229
112309	110397	1372	1435
112310	110398	1372	1435
112313	110401	587	639
112314	110402	453	497
112315	110403	453	497
112316	110404	453	497
112321	110409	587	639
112322	110410	587	639
112323	110411	587	639
112324	110412	587	639
112325	110413	453	497
112326	110414	453	497
112332	110420	738	792
112333	110421	738	792
112334	110422	1347	1410
112335	110422	738	792
112336	110423	738	792
112342	110429	887	942
112343	110430	887	942
112357	110444	1933	2004
112358	110445	1933	2004
112372	110459	1279	1341
112373	110460	1279	1341
112374	110461	1279	1341
112375	110462	3359	3446
112376	110463	1262	1323
112381	110468	1893	1964
112382	110469	1893	1964
112383	110470	1893	1964
112384	110471	1893	1964
112391	110478	1737	1804
112401	110488	742	796
112403	110490	768	823
112411	110498	2014	2087
112412	110499	2014	2087
112416	110503	1615	1682
112417	110504	1615	1682
112436	110523	668	720
112437	110524	1488	1554
112438	110525	3438	3525
112439	110526	3438	3525
112440	110527	3438	3525
112441	110528	3438	3525
112442	110529	3438	3525
112443	110530	3438	3525
112444	110531	3438	3525
112445	110532	3438	3525
112446	110533	3438	3525
112447	110534	3438	3525
112460	110547	1783	1851
112461	110548	204	237
112463	110550	2518	2599
112464	110551	617	669
112485	110572	164	193
112486	110573	164	193
112492	110579	971	1028
112493	110580	971	1028
112494	110581	971	1028
112495	110582	971	1028
112496	110583	971	1028
112497	110584	1812	1881
112498	110585	1812	1881
112499	110586	1812	1881
112500	110587	1812	1881
112501	110588	1812	1881
112502	110589	1812	1881
112503	110590	1812	1881
112504	110591	1812	1881
112505	110592	1812	1881
112578	110665	624	676
112595	110682	2551	2632
112609	110696	2102	2177
112610	110697	2102	2177
112611	110698	2102	2177
112634	110721	1258	1319
112662	110749	2349	2426
112663	110750	2349	2426
112680	110767	3036	3118
112681	110768	3036	3118
112686	110773	1150	1209
112690	110777	1772	1840
112691	110778	1772	1840
112701	110788	1173	1233
112704	110791	1173	1233
112714	110801	3247	3331
112715	110802	3247	3331
112736	110823	1932	2003
112737	110824	1932	2003
112739	110826	1932	2003
112740	110827	1932	2003
112757	110844	3685	3775
112768	110855	1319	1381
112769	110856	1319	1381
112801	110888	919	975
112804	110891	2161	2237
112841	110928	2099	2174
112856	110943	2961	3043
112952	111039	2719	2801
112954	111041	1635	1702
112955	111042	1635	1702
112956	111043	1635	1702
112958	111045	1442	1508
112983	111070	1526	1592
112987	111074	2095	2170
112988	111075	2095	2170
112989	111076	2095	2170
113000	111087	1302	1364
113025	111112	3789	3879
113049	111136	835	890
113050	111137	835	890
113051	111138	835	890
113053	111140	3616	3704
113076	111163	621	673
113077	111164	992	1049
113092	111179	1501	1567
113097	111184	1222	1282
113098	111185	1222	1282
113099	111186	1222	1282
113108	111195	1297	1359
113109	111196	1297	1359
113110	111197	1297	1359
113111	111198	1297	1359
113112	111199	1297	1359
113114	111201	1297	1359
113115	111202	1297	1359
113117	111204	473	517
113118	111205	473	517
113126	111213	1213	1273
113127	111214	1213	1273
113138	111225	1592	1659
113158	111245	7126	7227
113168	111255	8319	8425
113169	111256	8319	8425
113170	111257	8319	8425
113171	111258	8319	8425
113173	111260	8319	8425
113174	111261	8319	8425
113175	111262	8319	8425
113177	111264	906	962
113178	111265	1370	1433
113180	111267	1350	1413
113181	111268	1350	1413
113182	111269	1199	1259
113183	111270	1199	1259
113184	111271	1199	1259
113185	111272	1199	1259
113186	111273	1199	1259
113187	111274	1199	1259
113188	111275	1199	1259
113189	111276	2970	3052
113190	111277	2970	3052
113191	111278	2970	3052
113193	111280	1199	1259
113194	111281	1199	1259
113195	111282	1199	1259
113196	111283	1199	1259
113212	111299	262	298
113228	111315	1267	1328
113229	111316	1267	1328
113230	111317	1267	1328
113231	111318	1267	1328
113246	111333	2714	2796
113314	111401	1032	1089
113315	111402	1032	1089
113316	111403	1032	1089
113317	111404	1032	1089
113319	111406	1032	1089
113320	111407	1032	1089
113321	111408	1032	1089
113322	111409	103	126
113323	111410	103	126
113335	111422	4859	4952
113382	111469	5696	5792
113435	111522	28	41
113449	111536	120	146
113450	111537	120	146
113471	111558	1087	1145
113472	111559	1087	1145
113473	111560	1087	1145
113474	111561	1087	1145
113504	111591	1616	1683
113518	111605	2395	2473
113519	111606	2395	2473
113520	111607	7240	7341
113521	111608	7240	7341
113524	111611	527	574
113527	111614	1177	1237
113528	111615	1177	1237
113529	111616	1177	1237
113531	111618	462	506
113536	111623	3018	3100
113541	111628	474	518
113547	111634	3602	3690
113548	111635	3602	3690
113549	111636	3602	3690
113550	111637	2485	2566
113552	111639	2485	2566
113563	111650	2480	2561
113577	111664	4774	4866
113608	111695	173	203
113630	111717	723	777
113631	111718	723	777
113644	111731	174	204
113645	111732	174	204
113647	111734	174	204
113652	111739	174	204
113655	111742	938	994
113656	111743	938	994
113657	111744	938	994
113658	111745	938	994
113664	111751	991	1048
113668	111755	445	489
113669	111756	445	489
113670	111757	445	489
113677	111764	991	1048
113678	111765	991	1048
113715	111802	598	650
113716	111803	598	650
113735	111822	1234	1294
113736	111823	1234	1294
113778	111865	2221	2298
113779	111866	2221	2298
113780	111867	2221	2298
113781	111868	2221	2298
113797	111884	2726	2808
113814	111901	2779	2861
113826	111913	1002	1059
113827	111914	1002	1059
113828	111915	1002	1059
113829	111916	1002	1059
113843	111930	2233	2310
113844	111931	2233	2310
113845	111932	2233	2310
113848	111935	785	840
113850	111937	785	840
113851	111938	785	840
113852	111939	785	840
113853	111940	785	840
113881	111968	717	771
113883	111970	717	771
113901	111988	2348	2425
113964	112051	1614	1681
113965	112052	1614	1681
113967	112054	1418	1482
113968	112055	1418	1482
113969	112056	1188	1248
113970	112057	1188	1248
113971	112058	1188	1248
113978	112065	1188	1248
113979	112066	1188	1248
113980	112067	1188	1248
113981	112068	1188	1248
113982	112069	1188	1248
113983	112070	1188	1248
114000	112087	1041	1098
114001	112088	437	481
114017	112104	1712	1779
114018	112105	1712	1779
114019	112106	1712	1779
114020	112107	1712	1779
114021	112108	5270	5364
114039	112126	802	857
114047	112134	1574	1641
114048	112135	1574	1641
114049	112136	1574	1641
114064	112151	2802	2884
114134	112221	1784	1852
114135	112222	1784	1852
114136	112223	1630	1697
114139	112226	4060	4151
114140	112227	4060	4151
114141	112228	4060	4151
114142	112229	4060	4151
114143	112230	4060	4151
114144	112231	4060	4151
114145	112232	4060	4151
114147	112234	1469	1535
114148	112235	2384	2462
114221	112308	309	349
114222	112309	309	349
114223	112310	365	407
114224	112311	226	259
114225	112312	1594	1661
114227	112314	2248	2325
114228	112315	2248	2325
114244	112331	1221	1281
114247	112334	2827	2909
114248	112335	309	349
114249	112336	1300	1362
114250	112337	1300	1362
114251	112338	1300	1362
114253	112340	1300	1362
114259	112346	985	1042
114274	112361	511	556
114275	112362	166	196
114283	112370	740	794
114284	112371	740	794
114301	112388	346	387
114303	112390	2125	2200
114306	112393	346	387
114333	112420	1776	1844
114394	112481	3045	3127
114408	112495	909	965
114410	112497	909	965
114448	112535	1693	1760
114475	112562	2030	2104
114476	112563	2030	2104
114502	112589	1407	1470
114517	112604	3715	3805
114523	112610	4650	4742
114583	112670	1046	1103
114584	112671	1046	1103
114585	112672	1046	1103
114586	112673	1046	1103
114587	112674	6754	6853
114592	112679	2262	2339
114593	112680	2262	2339
114629	112716	1178	1238
114640	112727	1292	1354
114672	112759	3599	3687
114689	112776	2222	2299
114690	112777	2222	2299
114691	112778	2222	2299
114707	112794	3729	3819
114708	112795	3729	3819
114711	112798	600	652
114720	112807	3871	3962
114721	112808	3871	3962
114722	112809	3871	3962
114723	112810	3871	3962
114724	112811	3871	3962
114725	112812	3871	3962
114726	112813	3871	3962
114727	112814	3871	3962
114731	112818	392	435
114736	112823	408	451
114737	112824	3871	3962
114738	112825	3871	3962
114739	112826	3871	3962
114781	112868	1152	1211
114782	112869	1152	1211
114826	112913	1152	1211
114884	112971	1226	1286
114885	112972	548	596
114886	112973	548	596
114887	112974	548	596
114901	112988	3110	3193
114903	112990	758	813
114904	112991	322	363
114905	112992	2757	2839
114919	113006	1236	1296
114920	113007	1570	1637
114929	113016	1413	1477
114931	113018	3281	3365
114946	113033	282	320
114964	113051	2596	2677
115006	113093	903	959
115014	113101	3522	3610
115015	113102	3522	3610
115016	113103	7099	7198
115017	113104	7099	7198
115071	113158	2867	2949
115077	113164	2182	2258
115092	113179	1047	1104
115093	113180	1047	1104
115094	113181	1047	1104
115095	113182	1047	1104
115096	113183	1047	1104
115137	113224	276	312
115138	113225	276	312
115139	113226	2258	2335
115152	113239	288	326
115153	113240	560	610
115155	113242	1189	1249
115156	113243	1189	1249
115166	113253	288	326
115168	113255	560	610
115169	113256	560	610
115184	113271	560	610
115185	113272	560	610
115186	113273	560	610
115188	113275	967	1024
115189	113276	967	1024
115195	113282	475	520
115196	113283	475	520
115203	113290	477	522
115253	113340	1380	1443
115278	113365	3356	3443
115279	113366	3356	3443
115293	113380	657	709
115294	113381	657	709
115295	113382	657	709
115296	113383	657	709
115303	113390	1158	1217
115304	113391	607	659
115305	113392	1705	1772
115345	113432	2778	2860
115373	113460	234	268
115374	113461	1125	1183
115399	113486	679	732
115404	113491	1241	1301
115409	113496	2807	2889
115410	113497	2807	2889
115426	113513	1661	1728
115437	113524	165	194
115493	113580	1206	1266
115497	113584	1086	1144
115498	113585	1086	1144
115501	113588	558	608
115538	113625	1369	1432
115539	113626	1369	1432
115540	113627	1369	1432
115541	113628	1369	1432
115572	113659	2927	3009
115573	113660	2927	3009
115574	113661	2927	3009
115575	113662	2927	3009
115578	113665	2800	2882
115600	113687	595	647
115601	113688	595	647
115602	113689	595	647
115603	113690	595	647
115604	113691	595	647
115618	113705	2796	2878
115619	113706	922	978
115620	113707	922	978
115621	113708	922	978
115622	113709	922	978
115623	113710	922	978
115624	113711	922	978
115625	113712	922	978
115626	113713	922	978
115627	113714	922	978
115640	113727	689	742
115641	113728	689	742
115703	113790	507	552
115722	113809	2606	2687
115738	113825	1579	1646
115740	113827	2671	2753
115757	113844	3950	4041
115768	113855	2193	2270
115786	113873	1290	1352
115791	113878	1192	1252
115801	113888	1921	1992
115844	113931	4817	4910
115877	113964	672	724
115881	113968	1818	1887
115894	113981	1609	1676
115895	113982	1609	1676
115896	113983	1609	1676
115897	113984	1609	1676
115902	113989	3184	3268
115903	113990	3184	3268
115904	113991	3184	3268
115905	113992	3184	3268
115944	114031	2563	2644
115945	114032	2563	2644
115947	114034	1481	1547
115948	114035	1481	1547
115949	114036	1481	1547
115950	114037	1481	1547
115951	114038	1481	1547
115964	114051	1766	1834
115969	114056	4379	4470
115977	114064	561	611
115983	114070	354	395
115987	114074	354	395
115988	114075	354	395
115989	114076	354	395
116001	114088	771	826
116010	114097	3841	3931
116011	114098	3841	3931
116012	114099	3841	3931
116030	114117	4485	4576
116039	114126	240	274
116040	114127	240	274
116041	114128	240	274
116042	114129	240	274
116073	114160	1362	1425
116087	114174	2170	2246
116088	114175	2170	2246
116110	114197	1824	1894
116121	114208	628	680
116122	114209	628	680
116123	114210	628	680
116124	114211	628	680
116165	114252	2758	2840
116172	114259	1538	1604
116173	114260	1538	1604
116182	114269	3115	3198
116192	114279	597	649
116215	114302	478	523
116225	114312	2610	2691
116226	114313	2610	2691
116227	114314	2610	2691
116228	114315	2610	2691
116232	114319	266	302
116233	114320	266	302
116235	114322	710	763
116237	114324	266	302
116238	114325	266	302
116273	114360	660	712
116278	114365	202	235
116279	114366	2601	2682
116280	114367	313	353
116306	114393	3173	3257
116325	114412	1697	1764
116326	114413	1697	1764
116349	114436	1759	1826
116372	114459	404	447
116430	114517	42	58
116431	114518	42	58
116435	114522	1626	1693
116436	114523	1626	1693
116437	114524	1626	1693
116438	114525	1626	1693
116439	114526	1626	1693
116440	114527	1626	1693
116452	114539	40	56
116453	114540	40	56
116538	114625	1281	1343
116545	114632	1281	1343
116573	114660	2099	2174
116574	114661	2099	2174
116578	114665	2095	2170
116579	114666	2095	2170
116588	114675	992	1049
116589	114676	1222	1282
116592	114679	473	517
116593	114680	473	517
116594	114681	473	517
116617	114704	2395	2473
116618	114705	2395	2473
116619	114706	2395	2473
116620	114707	527	574
116627	114714	761	816
116634	114721	723	777
116637	114724	991	1048
116638	114725	991	1048
116640	114727	991	1048
116641	114728	991	1048
116642	114729	424	467
116643	114730	598	650
116644	114731	598	650
116645	114732	598	650
116651	114738	2348	2425
116652	114739	2348	2425
116653	114740	2348	2425
116655	114742	1418	1482
116656	114743	1418	1482
116666	114753	1784	1852
116679	114766	1693	1760
116684	114771	2222	2299
116685	114772	2222	2299
116686	114773	1378	1441
116742	114829	1766	1834
116746	114833	660	712
116747	114834	3173	3257
116748	114835	3173	3257
116761	114848	1038	1095
116786	114873	4154	4245
116787	114874	4154	4245
116796	114883	7204	7305
116797	114884	7204	7305
116798	114885	7204	7305
116799	114886	7204	7305
116809	114896	1376	1439
116810	114897	1376	1439
116813	114900	125	152
116814	114901	125	152
116818	114905	342	383
116832	114919	566	616
116835	114922	638	690
116836	114923	638	690
116842	114929	1528	1594
116849	114936	3100	3183
116850	114937	3100	3183
116851	114938	316	356
116863	114950	3752	3842
116909	114996	1728	1795
116910	114997	1728	1795
116911	114998	242	277
116912	114999	242	277
116913	115000	242	277
116914	115001	1733	1800
116915	115002	1733	1800
116916	115003	1733	1800
116917	115004	1733	1800
116919	115006	602	654
116936	115023	920	976
116945	115032	1638	1705
116946	115033	941	998
116950	115037	4588	4680
116956	115043	1009	1066
116958	115045	2924	3006
116961	115048	1890	1961
116962	115049	1890	1961
116970	115057	466	510
116974	115061	5752	5848
116987	115074	4011	4102
116994	115081	2635	2717
116995	115082	2635	2717
116996	115083	2635	2717
117001	115088	1900	1971
117007	115094	434	478
117023	115110	3069	3152
117024	115111	3069	3152
117025	115112	3069	3152
117037	115124	629	681
117042	115129	1421	1485
117049	115136	1246	1306
117050	115137	1246	1306
117054	115141	1004	1061
117055	115142	1004	1061
117056	115143	1004	1061
117057	115144	1004	1061
117058	115145	1004	1061
117059	115146	1615	1682
117060	115147	748	802
117076	115163	1258	1319
117083	115170	1772	1840
117084	115171	1772	1840
117085	115172	1772	1840
117086	115173	1772	1840
117098	115185	3699	3789
117099	115186	3699	3789
117100	115187	3699	3789
117101	115188	3699	3789
117102	115189	3699	3789
117134	115221	151	179
117135	115222	151	179
117136	115223	151	179
117141	115228	151	179
117148	115235	3803	3893
117179	115266	391	434
117180	115267	1326	1388
117182	115269	3164	3248
117242	115329	6447	6545
117243	115330	6447	6545
117244	115331	2826	2908
117245	115332	2826	2908
117253	115340	1038	1095
117254	115341	1038	1095
117255	115342	1038	1095
117256	115343	1038	1095
117283	115370	334	375
117284	115371	334	375
117326	115413	262	298
117327	115414	262	298
117331	115418	1267	1328
117332	115419	1267	1328
117335	115422	2	2
117337	115424	2	2
117338	115425	2	2
117339	115426	2	2
117342	115429	28	41
117343	115430	120	146
117344	115431	1087	1145
117345	115432	1087	1145
117348	115435	1177	1237
117349	115436	1177	1237
117350	115437	462	506
117355	115442	174	204
117356	115443	445	489
117357	115444	445	489
117358	115445	445	489
117360	115447	109	132
117370	115457	437	481
117380	115467	1188	1248
117390	115477	1712	1779
117391	115478	1712	1779
117394	115481	4060	4151
117396	115483	226	259
117397	115484	226	259
117398	115485	226	259
117399	115486	226	259
117400	115487	226	259
117401	115488	226	259
117402	115489	226	259
117403	115490	740	794
117412	115499	1046	1103
117415	115502	245	280
117417	115504	548	596
117418	115505	548	596
117419	115506	106	129
117420	115507	7099	7198
117421	115508	7099	7198
117430	115517	288	326
117431	115518	560	610
117434	115521	657	709
117435	115522	657	709
117438	115525	234	268
117439	115526	234	268
117440	115527	234	268
117441	115528	234	268
117442	115529	234	268
117446	115533	1369	1432
117447	115534	1369	1432
117449	115536	2927	3009
117450	115537	595	647
117455	115542	292	330
117456	115543	292	330
117466	115553	1481	1547
117467	115554	1481	1547
117468	115555	1481	1547
117469	115556	1481	1547
117470	115557	354	395
117471	115558	354	395
117472	115559	240	274
117473	115560	240	274
117474	115561	240	274
117475	115562	240	274
117477	115564	13	19
117483	115570	23	34
117491	115578	85	106
117492	115579	85	106
117493	115580	40	56
117494	115581	40	56
117495	115582	40	56
117496	115583	40	56
117507	115594	151	179
117508	115595	391	434
117509	115596	391	434
117510	115597	391	434
117512	115599	2826	2908
117513	115600	2091	2166
117514	115601	2091	2166
117515	115602	2091	2166
117516	115603	2091	2166
117517	115604	2091	2166
117518	115605	2091	2166
117519	115606	2091	2166
117520	115607	2091	2166
117522	115609	334	375
117523	115610	3109	3192
117524	115611	807	862
117525	115612	807	862
117526	115613	807	862
117533	115620	1121	1179
117534	115621	1399	1462
117535	115622	1518	1584
117536	115623	1518	1584
117537	115624	1518	1584
117539	115626	1215	1275
117540	115627	1215	1275
117543	115630	1603	1670
117546	115633	1330	1392
117547	115634	1330	1392
117548	115635	1330	1392
117551	115638	543	591
117552	115639	543	591
117553	115640	543	591
117563	115650	1909	1980
117564	115651	1909	1980
117565	115652	1909	1980
117585	115672	208	241
117586	115673	208	241
117587	115674	208	241
117600	115687	1181	1241
117601	115688	1836	1906
117602	115689	286	324
117605	115692	645	697
117606	115693	645	697
117609	115696	504	549
117610	115697	504	549
117611	115698	1653	1720
117612	115699	1653	1720
117618	115705	1389	1452
117619	115706	1389	1452
117620	115707	1389	1452
117621	115708	1389	1452
117631	115718	1054	1111
117632	115719	1054	1111
117633	115720	1054	1111
117634	115721	1054	1111
117635	115722	1054	1111
117638	115725	905	961
117639	115726	905	961
117640	115727	3109	3192
117641	115728	3109	3192
117642	115729	3109	3192
117643	115730	3109	3192
117644	115731	2460	2541
117645	115732	4491	4582
117646	115733	3109	3192
117655	115742	1436	1502
117656	115743	494	539
117657	115744	494	539
117659	115746	1556	1623
117660	115747	315	355
117661	115748	315	355
117662	115749	315	355
117663	115750	224	257
117664	115751	224	257
117665	115752	224	257
117667	115754	1080	1138
117668	115755	43	59
117669	115756	2851	2933
117670	115757	2851	2933
117671	115758	957	1014
117672	115759	347	388
117673	115760	347	388
117678	115765	577	629
117682	115769	189	221
117683	115770	189	221
117684	115771	189	221
117685	115772	189	221
117686	115773	189	221
117699	115786	169	199
117700	115787	169	199
117706	115793	1539	1605
117707	115794	1539	1605
117708	115795	1539	1605
117718	115805	2614	2695
117727	115814	701	754
117730	115817	913	969
117731	115818	1459	1525
117732	115819	1459	1525
117733	115820	1459	1525
117739	115826	271	307
117740	115827	271	307
117741	115828	271	307
117746	115833	214	247
117747	115834	611	663
117748	115835	611	663
117751	115838	1207	1267
117752	115839	1207	1267
117753	115840	1207	1267
117765	115852	1303	1365
117766	115853	1303	1365
117768	115855	2290	2367
117769	115856	2290	2367
117778	115865	176	206
117779	115866	176	206
117780	115867	176	206
117781	115868	176	206
117782	115869	176	206
117783	115870	176	206
117784	115871	176	206
117785	115872	176	206
117786	115873	176	206
117787	115874	176	206
117788	115875	1154	1213
117789	115876	759	814
117790	115877	759	814
117791	115878	759	814
117794	115881	4247	4338
117810	115897	754	808
117813	115900	525	571
117822	115909	1027	1084
117831	115918	666	718
117832	115919	666	718
117834	115921	666	718
117836	115923	1076	1133
117861	115948	229	262
117862	115949	229	262
117863	115950	229	262
117883	115970	726	780
117884	115971	726	780
117896	115983	1622	1689
117915	116002	791	846
117916	116003	791	846
117917	116004	1261	1322
117918	116005	2107	2182
117919	116006	2107	2182
117920	116007	2107	2182
117921	116008	2107	2182
117926	116013	1791	1860
117930	116017	1343	1405
117931	116018	1343	1405
117935	116022	556	605
117936	116023	556	605
117937	116024	556	605
117940	116027	89	110
117941	116028	31	46
117942	116029	31	46
117943	116030	31	46
117946	116033	1185	1245
117947	116034	1597	1664
117948	116035	1924	1995
117953	116040	326	367
117954	116041	326	367
117955	116042	795	850
117957	116044	947	1004
117958	116045	3835	3925
117959	116046	3835	3925
117975	116062	520	565
117977	116064	1566	1633
117978	116065	1566	1633
117980	116067	1833	1903
117990	116077	704	757
117999	116086	1963	2034
118000	116087	1963	2034
118001	116088	1963	2034
118004	116091	1335	1397
118005	116092	1335	1397
118006	116093	1109	1167
118015	116102	1216	1276
118016	116103	1216	1276
118017	116104	1216	1276
118018	116105	1216	1276
118019	116106	1216	1276
118022	116109	616	668
118028	116115	604	656
118029	116116	804	859
118030	116117	2038	2112
118043	116130	4316	4407
118050	116137	2212	2289
118051	116138	2212	2289
118052	116139	2212	2289
118053	116140	612	664
118054	116141	612	664
118055	116142	612	664
118056	116143	694	747
118061	116148	453	497
118062	116149	453	497
118063	116150	587	639
118067	116154	1279	1341
118071	116158	1893	1964
118073	116160	742	796
118074	116161	742	796
118080	116167	668	720
118084	116171	204	237
118085	116172	204	237
118086	116173	130	157
118087	116174	130	157
118088	116175	130	157
118091	116178	1812	1881
118092	116179	1812	1881
118094	116181	624	676
118095	116182	624	676
118102	116189	2349	2426
118103	116190	2349	2426
118143	116230	807	862
118159	116246	73	93
118163	116250	1777	1845
118214	116301	1121	1179
118215	116302	1121	1179
118216	116303	1121	1179
118217	116304	1121	1179
118218	116305	1121	1179
118219	116306	1399	1462
118220	116307	1399	1462
118221	116308	1399	1462
118222	116309	1399	1462
118233	116320	1518	1584
118234	116321	1518	1584
118235	116322	1518	1584
118236	116323	1518	1584
118237	116324	1518	1584
118238	116325	1518	1584
118296	116383	834	889
118297	116384	834	889
118315	116402	4154	4245
118316	116403	4154	4245
118317	116404	4154	4245
118328	116415	1079	1136
118329	116416	1079	1136
118339	116426	1354	1417
118340	116427	1354	1417
118341	116428	1354	1417
118342	116429	1354	1417
118376	116463	1215	1275
118377	116464	1215	1275
118378	116465	1215	1275
118379	116466	1215	1275
118380	116467	1215	1275
118381	116468	1215	1275
118382	116469	1215	1275
118383	116470	1215	1275
118394	116481	793	848
118395	116482	793	848
118396	116483	793	848
118397	116484	793	848
118398	116485	793	848
118422	116509	892	947
118423	116510	892	947
118424	116511	892	947
118425	116512	892	947
118426	116513	892	947
118427	116514	1603	1670
118428	116515	1603	1670
118429	116516	1603	1670
118430	116517	1603	1670
118431	116518	1603	1670
118432	116519	1603	1670
118445	116532	1346	1408
118474	116561	4877	4970
118536	116623	1330	1392
118537	116624	1330	1392
118538	116625	1330	1392
118546	116633	1184	1244
118547	116634	3297	3382
118548	116635	1184	1244
118549	116636	1184	1244
118550	116637	1184	1244
118551	116638	1184	1244
118593	116680	543	591
118594	116681	543	591
118595	116682	543	591
118597	116684	801	856
118689	116776	1451	1517
118788	116875	677	730
118789	116876	677	730
118790	116877	677	730
118791	116878	677	730
118792	116879	677	730
118793	116880	677	730
118795	116882	1909	1980
118796	116883	1909	1980
118797	116884	1909	1980
118798	116885	1909	1980
118799	116886	1909	1980
118800	116887	1909	1980
118801	116888	1909	1980
118804	116891	1544	1611
118816	116903	389	432
118817	116904	389	432
118830	116917	2134	2209
118831	116918	7204	7305
118832	116919	7204	7305
118833	116920	7204	7305
118834	116921	438	482
118835	116922	438	482
118844	116931	949	1006
118845	116932	949	1006
118848	116935	301	339
118906	116993	827	882
118911	116998	1990	2061
118912	116999	1990	2061
118913	117000	1990	2061
118914	117001	1990	2061
118915	117002	1990	2061
118924	117011	537	584
118926	117013	537	584
118927	117014	537	584
