surface_form_id	nkjp_frequency	nkjp_frequency_rank	occurrence_pct	per_million
741	19478	1123	0.008359320665	83.593207
742	34790	592	0.014930730359	149.307304
743	40444	494	0.017357242272	173.572423
744	24083	905	0.010335636081	103.356361
745	13279	1705	0.005698912574	56.989126
747	63392	290	0.027205773468	272.057735
748	12932	1765	0.005549991521	55.499915
749	617	32976	0.000264796224	2.647962
750	17410	1269	0.007471802689	74.718027
751	4520	5626	0.001939836195	19.398362
752	4615	5518	0.001980607088	19.806071
753	20852	1052	0.008948996535	89.489965
754	54349	339	0.023324813576	233.248136
755	18130	1213	0.007780803145	77.808031
757	12321	1867	0.005287770301	52.877703
758	30440	709	0.013063852605	130.638526
759	16983	1302	0.007288548252	72.885483
761	23324	938	0.010009898100	100.098981
762	18661	1182	0.008008690981	80.086910
763	9008	2686	0.003865939036	38.659390
764	24769	881	0.010630044848	106.300448
767	23037	952	0.009886727085	98.867271
768	40635	489	0.017439213226	174.392132
769	2975	8424	0.001276772717	12.767727
770	29225	742	0.012542414336	125.424143
771	4804	5297	0.002061719708	20.617197
773	14966	1487	0.006422917808	64.229178
774	23511	932	0.010090152385	100.901524
775	21905	997	0.009400909702	94.009097
776	14741	1510	0.006326355166	63.263552
777	4159	6132	0.001784906800	17.849068
778	3175	7929	0.001362606177	13.626062
779	4052	6282	0.001738985899	17.389859
780	62507	292	0.026825960407	268.259604
781	86797	203	0.037250434119	372.504341
782	4582	5561	0.001966444568	19.664446
783	68512	265	0.029403110042	294.031100
784	3762	6753	0.001614527382	16.145274
785	29288	739	0.012569451876	125.694519
786	2359	10477	0.001012405660	10.124057
787	7682	3219	0.003296863197	32.968632
788	9082	2661	0.003897697417	38.976974
789	2023	12061	0.000868205447	8.682054
790	1733	13829	0.000743746931	7.437469
791	57570	319	0.024707161448	247.071614
792	1610	14783	0.000690959353	6.909594
793	28555	762	0.012254872245	122.548722
794	1715	13957	0.000736021919	7.360219
795	40798	486	0.017509167496	175.091675
796	16815	1313	0.007216448146	72.164481
797	58377	314	0.025053499459	250.534995
799	18572	1191	0.007970495091	79.704951
800	34495	599	0.014804126006	148.041260
801	7425	3351	0.003186567201	31.865672
802	5437	4667	0.002333382609	23.333826
804	1225	18802	0.000525729942	5.257299
805	12924	1769	0.005546558182	55.465582
806	35976	570	0.015439722777	154.397228
807	14939	1492	0.006411330291	64.113303
808	31451	682	0.013497740745	134.977407
809	17079	1295	0.007329748313	73.297483
810	24328	894	0.010440782069	104.407821
812	9185	2616	0.003941901648	39.419016
813	75451	237	0.032381101936	323.811019
814	10344	2289	0.004439306549	44.393065
815	8015	3050	0.003439775908	34.397759
816	77258	234	0.033156607246	331.566072
818	24588	884	0.010552365567	105.523656
819	33431	634	0.014347491999	143.474920
820	5940	4254	0.002549253761	25.492538
821	15971	1385	0.006854230945	68.542309
822	14311	1566	0.006141813227	61.418132
823	7294	3415	0.003130346285	31.303463
824	30778	698	0.013208911153	132.089112
825	6090	4132	0.002613628856	26.136289
826	12638	1812	0.005423816335	54.238163
827	19865	1103	0.008525408410	85.254084
828	33412	636	0.014339337820	143.393378
829	698	29952	0.000299558775	2.995588
830	53720	346	0.023054867344	230.548673
831	51585	370	0.022138595159	221.385952
832	4469	5687	0.001917948663	19.179487
833	10909	2154	0.004681786073	46.817861
834	4414	5754	0.001894344461	18.943445
835	14721	1514	0.006317771820	63.177718
837	3086	8138	0.001324410287	13.244103
838	23288	941	0.009994448077	99.944481
839	416562	32	0.178774788730	1787.747887
840	3386	7466	0.001453160477	14.531605
842	9003	2687	0.003863793200	38.637932
843	9682	2465	0.004155197796	41.551978
844	10333	2292	0.004434585709	44.345857
846	21741	1010	0.009330526264	93.305263
847	9915	2401	0.004255193777	42.551938
848	10328	2293	0.004432439872	44.324399
849	33527	628	0.014388692060	143.886921
850	982	22787	0.000421442288	4.214423
851	24942	871	0.010704290791	107.042908
852	1093	20773	0.000469079859	4.690799
853	9455	2536	0.004057776819	40.577768
854	2960	8462	0.001270335207	12.703352
855	39813	506	0.017086437706	170.864377
856	25396	851	0.010899132745	108.991327
857	16243	1362	0.006970964450	69.709645
858	7838	3138	0.003363813296	33.638133
859	26857	805	0.011526146170	115.261462
860	2922	8583	0.001254026850	12.540268
861	18105	1216	0.007770073962	77.700740
862	11419	2056	0.004900661396	49.006614
863	32140	658	0.013793437015	137.934370
864	4294	5942	0.001842844385	18.428444
865	1234	18672	0.000529592448	5.295924
866	4190	6087	0.001798210986	17.982110
867	9534	2513	0.004091681036	40.916810
868	3838	6622	0.001647144097	16.471441
869	13887	1620	0.005959846292	59.598463
870	2784	9002	0.001194801763	11.948018
872	4761	5350	0.002043265514	20.432655
873	8308	2944	0.003565521927	35.655219
874	42302	469	0.018154635115	181.546351
875	2363	10456	0.001014122329	10.141223
876	40511	492	0.017385996481	173.859965
877	25047	867	0.010749353358	107.493534
879	29954	721	0.012855277298	128.552773
880	1313	17683	0.000563496665	5.634967
881	14114	1592	0.006057267269	60.572673
882	4372	5805	0.001876319435	18.763194
883	4080	6246	0.001751002583	17.510026
884	5031	5051	0.002159140685	21.591407
885	48293	407	0.020725776408	207.257764
888	13803	1632	0.005923796239	59.237962
889	5575	4553	0.002392607696	23.926077
890	6124	4104	0.002628220544	26.282205
891	1339	17362	0.000574655014	5.746550
892	13889	1619	0.005960704627	59.607046
893	9724	2458	0.004173222823	41.732228
894	23881	912	0.010248944286	102.489443
895	34027	615	0.014603275710	146.032757
896	144171	107	0.061873478776	618.734788
897	1495	15791	0.000641605113	6.416051
898	8408	2889	0.003608438657	36.084387
899	7304	3410	0.003134637958	31.346380
900	8876	2730	0.003809288953	38.092890
901	9088	2655	0.003900272420	39.002724
902	16555	1336	0.007104864648	71.048646
903	39606	510	0.016997600075	169.976001
904	14374	1562	0.006168850767	61.688508
905	34073	614	0.014623017405	146.230174
907	24249	898	0.010406877852	104.068779
908	47079	419	0.020204767306	202.047673
909	52277	364	0.022435578930	224.355789
910	23819	917	0.010222335913	102.223359
911	6536	3827	0.002805037471	28.050375
912	12105	1907	0.005195070164	51.950702
913	12585	1822	0.005401070468	54.010705
914	20960	1045	0.008995346603	89.953466
915	7602	3267	0.003262529813	32.625298
916	6443	3893	0.002765124912	27.651249
917	4552	5592	0.001953569549	19.535695
918	21995	992	0.009439534759	94.395348
919	1634	14561	0.000701259368	7.012594
920	15879	1396	0.006814747553	68.147476
921	9077	2663	0.003895551580	38.955516
922	2808	8925	0.001205101778	12.051018
923	14706	1516	0.006311334311	63.113343
924	38483	527	0.016515645197	165.156452
925	17863	1234	0.007666215476	76.662155
926	14702	1517	0.006309617641	63.096176
928	34337	606	0.014736317572	147.363176
929	12498	1839	0.005363732913	53.637329
930	12068	1914	0.005179190974	51.791910
931	16073	1377	0.006898006009	68.980060
932	667	31071	0.000286254589	2.862546
933	4463	5694	0.001915373659	19.153737
935	16369	1350	0.007025039530	70.250395
936	4874	5222	0.002091761419	20.917614
938	17414	1268	0.007473519358	74.735194
939	27330	794	0.011729142303	117.291423
940	3307	7632	0.001419256260	14.192563
941	9578	2503	0.004110564397	41.105644
942	24337	893	0.010444644575	104.446446
943	29093	746	0.012485764252	124.857643
944	4624	5506	0.001984469594	19.844696
945	17099	1291	0.007338331659	73.383317
947	13801	1633	0.005922937904	59.229379
948	10245	2314	0.004396818986	43.968190
949	19785	1107	0.008491075026	84.910750
950	2569	9695	0.001102530793	11.025308
951	11390	2061	0.004888215544	48.882155
952	19054	1157	0.008177353730	81.773537
953	24451	889	0.010493569647	104.935696
954	2829	8859	0.001214114291	12.141143
955	2785	8999	0.001195230930	11.952309
957	13285	1703	0.005701487578	57.014876
958	9563	2506	0.004104126888	41.041269
959	51622	368	0.022154474349	221.544743
961	19616	1115	0.008418545752	84.185458
962	16024	1381	0.006876976812	68.769768
963	25566	841	0.010972091186	109.720912
964	16089	1375	0.006904872686	69.048727
965	8124	3016	0.003486555143	34.865551
966	5179	4889	0.002222657446	22.226574
969	3424	7397	0.001469468834	14.694688
970	9115	2641	0.003911859937	39.118599
971	2579	9663	0.001106822466	11.068225
972	28409	767	0.012192213819	121.922138
973	16786	1318	0.007204002294	72.040023
974	1952	12431	0.000837734569	8.377346
975	13762	1642	0.005906200380	59.062004
976	9122	2640	0.003914864109	39.148641
977	976	22893	0.000418867285	4.188673
979	29597	730	0.012702064572	127.020646
980	14285	1571	0.006130654877	61.306549
981	10900	2157	0.004677923568	46.779236
982	10010	2378	0.004295964671	42.959647
983	30552	707	0.013111919343	131.119193
985	23633	923	0.010142510796	101.425108
986	1896	12757	0.000813701200	8.137012
987	13181	1722	0.005656854178	56.568542
988	3578	7082	0.001535560599	15.355606
989	21009	1041	0.009016375801	90.163758
990	4352	5839	0.001867736089	18.677361
991	30240	714	0.012978019145	129.780191
992	43479	454	0.018659765027	186.597650
994	9261	2594	0.003974518363	39.745184
995	20931	1047	0.008982900752	89.829008
996	67475	269	0.028958063553	289.580636
1000	3263	7725	0.001400372899	14.003729
1001	5633	4499	0.002417499400	24.174994
1002	7255	3435	0.003113608760	31.136088
1003	29173	743	0.012520097636	125.200976
1004	9587	2499	0.004114426903	41.144269
1005	1418	16523	0.000608559231	6.085592
1006	5235	4835	0.002246690814	22.466908
1007	23255	943	0.009980285556	99.802856
1009	10748	2198	0.004612690138	46.126901
1010	1155	19796	0.000495688231	4.956882
1011	7254	3438	0.003113179593	31.131796
1013	8267	2964	0.003547926067	35.479261
1014	82277	217	0.035310597924	353.105979
1015	4644	5483	0.001993052940	19.930529
1016	8642	2806	0.003708863805	37.088638
1017	14638	1523	0.006282150934	62.821509
1018	4691	5425	0.002013223803	20.132238
1019	12136	1901	0.005208374350	52.083744
1020	6207	4051	0.002663841430	26.638414
1021	8491	2852	0.003644059542	36.440595
1022	1612	14765	0.000691817687	6.918177
1023	7121	3507	0.003056100342	30.561003
1024	9760	2447	0.004188672846	41.886728
1025	25488	845	0.010938616137	109.386161
1026	3449	7342	0.001480198017	14.801980
1027	1150	19884	0.000493542395	4.935424
1028	1106	20572	0.000474659034	4.746590
1030	7093	3520	0.003044083657	30.440837
1031	10193	2326	0.004374502287	43.745023
1032	1842	13089	0.000790526166	7.905262
1033	880	24892	0.000377667224	3.776672
1034	20617	1061	0.008848142220	88.481422
1035	902	24388	0.000387108904	3.871089
1036	25232	858	0.010828749308	108.287493
1037	15919	1390	0.006831914245	68.319142
1038	15055	1479	0.006461113698	64.611137
1039	14057	1600	0.006032804733	60.328047
1040	30918	694	0.013268994575	132.689946
1041	34988	590	0.015015705485	150.157055
1042	39901	503	0.017124204428	171.242044
1043	36254	567	0.015559031286	155.590313
1044	11893	1944	0.005104086696	51.040867
1045	19041	1159	0.008171774555	81.717746
1047	1320	17606	0.000566500836	5.665008
1048	2855	8790	0.001225272641	12.252726
1049	1542	15380	0.000661775976	6.617760
1050	6504	3854	0.002791304118	27.913041
1051	9810	2431	0.004210131211	42.101312
1052	828	26120	0.000355350524	3.553505
1053	33617	626	0.014427317117	144.273171
1054	88543	200	0.037999760224	379.997602
1056	2929	8563	0.001257031021	12.570310
1057	3518	7206	0.001509810561	15.098106
1058	41130	480	0.017651651040	176.516510
1059	8383	2897	0.003597709474	35.977095
1060	8369	2905	0.003591701132	35.917011
1061	17955	1228	0.007705698868	77.056989
1062	731	28896	0.000313721296	3.137213
1063	6299	3992	0.002703324821	27.033248
1065	54390	338	0.023342409435	233.424094
1066	5404	4693	0.002319220088	23.192201
1067	13521	1677	0.005802771060	58.027711
1068	17802	1239	0.007640036271	76.400363
1069	8187	2996	0.003513592683	35.135927
1070	15620	1421	0.006703593223	67.035932
1071	769	27741	0.000330029654	3.300297
1072	12976	1759	0.005568874882	55.688749
1073	2156	11397	0.000925284698	9.252847
1074	24175	901	0.010375119472	103.751195
1075	11814	1965	0.005070182480	50.701825
1076	8655	2800	0.003714442980	37.144430
1077	38613	524	0.016571436946	165.714369
1078	2803	8943	0.001202955941	12.029559
1080	8098	3023	0.003475396794	34.753968
1081	1674	14259	0.000718426060	7.184261
1082	2635	9472	0.001130855835	11.308558
1083	14869	1498	0.006381288580	63.812886
1084	18231	1207	0.007824149042	78.241490
1085	17086	1293	0.007332752484	73.327525
1086	1743	13745	0.000748038604	7.480386
1087	14410	1553	0.006184300790	61.843008
1088	9196	2611	0.003946622489	39.466225
1089	6091	4131	0.002614058023	26.140580
1090	34342	605	0.014738463409	147.384634
1091	989	22626	0.000424446459	4.244465
1092	5140	4937	0.002205919921	22.059199
1093	13340	1700	0.005725091779	57.250918
1094	5225	4844	0.002242399141	22.423991
1095	4260	5994	0.001828252697	18.282527
1096	11740	1979	0.005038424099	50.384241
1097	37537	543	0.016109652932	161.096529
1098	6641	3757	0.002850100038	28.501000
1099	7018	3548	0.003011896110	30.118961
1100	15157	1466	0.006504888763	65.048888
1101	13655	1658	0.005860279478	58.602795
1102	4221	6046	0.001811515172	18.115152
1104	5839	4322	0.002505907863	25.059079
1105	2895	8668	0.001242439333	12.424393
1107	15375	1445	0.006598447234	65.984472
1108	8115	3019	0.003482692638	34.826926
1109	1011	22251	0.000433888140	4.338881
1111	21210	1032	0.009102638428	91.026384
1112	31471	681	0.013506324091	135.063241
1113	17943	1230	0.007700548860	77.005489
1115	7923	3093	0.003400292516	34.002925
1116	10103	2357	0.004335877230	43.358772
1118	58589	312	0.025144482927	251.444829
1119	1810	13301	0.000776792813	7.767928
1121	11895	1941	0.005104945031	51.049450
1124	4600	5538	0.001974169579	19.741696
1125	3405	7429	0.001461314656	14.613147
1126	11084	2127	0.004756890351	47.568904
1127	16049	1378	0.006887705994	68.877060
1128	479	39926	0.000205571137	2.055711
1129	19922	1097	0.008549870946	85.498709
1130	23956	909	0.010281131833	102.811318
1131	7953	3071	0.003413167535	34.131675
1132	19250	1142	0.008261470521	82.614705
1133	18637	1184	0.007998390966	79.983910
1134	7707	3210	0.003307592379	33.075924
1135	15246	1459	0.006543084652	65.430847
1136	32397	653	0.013903733011	139.037330
1137	38409	529	0.016483886817	164.838868
1138	7894	3105	0.003387846664	33.878467
1139	8334	2931	0.003576680276	35.766803
1140	5122	4952	0.002198194909	21.981949
1142	30579	705	0.013123506860	131.235069
1143	22681	965	0.009733943526	97.339435
1144	4091	6231	0.001755723423	17.557234
1145	2916	8601	0.001251451846	12.514518
1146	853	25507	0.000366079707	3.660797
1147	3227	7803	0.001384922876	13.849229
1148	11042	2136	0.004738865324	47.388653
1149	6445	3892	0.002765983247	27.659832
1150	51306	375	0.022018857482	220.188575
1151	11433	2055	0.004906669738	49.066697
1152	31522	677	0.013528211624	135.282116
1153	6089	4133	0.002613199688	26.131997
1154	3756	6764	0.001611952378	16.119524
1155	19660	1114	0.008437429114	84.374291
1156	13709	1652	0.005883454513	58.834545
1157	4653	5467	0.001996915446	19.969154
1158	9583	2502	0.004112710234	41.127102
1159	7678	3221	0.003295146528	32.951465
1160	29957	720	0.012856564799	128.565648
1161	8292	2950	0.003558655250	35.586552
1162	1136	20111	0.000487534053	4.875341
1163	17452	1266	0.007489827716	74.898277
1164	15755	1410	0.006761530808	67.615308
1165	9662	2477	0.004146614450	41.466145
1166	11708	1988	0.005024690746	50.246907
1167	6116	4112	0.002624787205	26.247872
1168	12048	1917	0.005170607628	51.706076
1169	1374	16999	0.000589675870	5.896759
1170	4583	5559	0.001966873735	19.668737
1171	8031	3043	0.003446642585	34.466426
1172	4566	5579	0.001959577891	19.595779
1173	2166	11352	0.000929576371	9.295764
1175	10107	2354	0.004337593899	43.375939
1176	15130	1469	0.006493301246	64.933012
1177	17023	1297	0.007305714944	73.057149
1178	1621	14676	0.000695680193	6.956802
1179	547	36115	0.000234754513	2.347545
1180	2951	8489	0.001266472702	12.664727
1181	40175	501	0.017241796269	172.417963
1182	29695	726	0.012744122967	127.441230
1183	586	34279	0.000251492038	2.514920
1184	3098	8101	0.001329560295	13.295603
1185	5031	5053	0.002159140685	21.591407
1186	18597	1189	0.007981224274	79.812243
1187	6470	3877	0.002776712430	27.767124
1189	4136	6165	0.001775035952	17.750360
1191	12450	1846	0.005343132882	53.431329
1193	13873	1621	0.005953837950	59.538379
1194	3286	7678	0.001410243747	14.102437
1197	15135	1467	0.006495447082	64.954471
1198	6722	3707	0.002884862589	28.848626
1200	1209	19028	0.000518863265	5.188633
1201	4302	5926	0.001846277724	18.462777
1202	32168	657	0.013805453699	138.054537
1203	3867	6575	0.001659589948	16.595899
1204	4690	5427	0.002012794636	20.127946
1206	16321	1353	0.007004439500	70.044395
1207	14306	1568	0.006139667391	61.396674
1208	2732	9156	0.001172485063	11.724851
1209	54545	336	0.023408930366	234.089304
1210	14743	1508	0.006327213501	63.272135
1212	60890	297	0.026131996883	261.319969
1214	26359	818	0.011312420855	113.124209
1215	4859	5239	0.002085323910	20.853239
1216	22314	982	0.009576439127	95.764391
1218	1700	14070	0.000729584410	7.295844
1219	15701	1415	0.006738355774	67.383558
